date,TRDEBMc1,TRDEBMc2,TRDEBMc3,TRDEBMc4,TRDEBQc1,TRDEBQc2,TRDEBQc3,TRDEBQc4,TRDEBYc1,TRDEBYc2,TRDEBYc3,TRFRBMc1,TRFRBMc2,TRFRBMc3,TRFRBMc4,TRFRBQc1,TRFRBQc2,TRFRBQc3,TRFRBQc4,TRFRBYc1,TRFRBYc2,TRFRBYc3
2018-02-16,36.0,32.9,29.8,32.85,31.9,32.9,37.75,37.75,34.1,33.6,34.1,42.5,36.65,,,33.15,33.4,,,39.45,,
2018-02-19,37.8,34.05,30.5,33.35,32.8,33.75,38.7,,34.8,34.18,34.65,46.25,38.25,,,34.25,34.05,48.5,50.1,40.05,,39.9
2018-02-20,38.4,34.2,30.65,33.3,32.7,33.7,38.6,38.75,34.6,34.25,34.6,47.1,38.0,,33.75,34.2,34.05,48.5,,40.0,39.85,
2018-02-21,38.0,33.6,30.55,33.1,32.4,33.55,38.4,38.5,34.2,34.1,,47.0,38.0,,,33.95,33.9,,50.0,39.75,39.7,39.8
2018-02-22,37.85,33.75,30.5,33.15,32.5,33.45,38.45,38.45,34.5,34.15,34.4,46.95,37.75,,,33.9,33.9,48.5,49.9,39.8,39.75,
2018-02-23,38.75,34.0,30.74,33.2,32.69,33.75,38.7,38.6,34.6,34.25,34.6,47.65,38.5,,,34.0,34.2,48.6,50.25,39.9,39.7,40.05
2018-02-26,36.05,33.05,29.95,32.55,31.7,32.9,38.05,38.0,33.83,33.5,34.05,41.8,36.5,,,33.0,33.3,48.25,,39.3,,
2018-02-27,36.25,32.95,29.75,32.45,31.85,33.0,38.1,38.0,34.24,33.75,33.7,42.45,36.0,,,32.6,33.1,47.6,49.5,39.3,39.15,
2018-02-28,36.4,32.85,29.8,32.25,31.6,32.75,37.9,38.1,33.85,33.55,33.9,42.75,36.1,30.0,,32.7,33.15,48.0,,39.4,39.3,39.4
2018-03-01,32.7,29.55,31.9,,31.4,32.6,37.7,37.85,33.55,33.3,33.85,36.6,29.6,,,32.65,33.1,47.9,49.5,39.1,,
2018-03-02,32.5,29.45,31.75,,31.2,32.7,37.75,,33.55,33.15,33.5,36.5,,,,32.65,33.15,47.75,49.6,38.75,,
2018-03-05,32.25,29.15,31.4,,31.15,32.9,38.05,37.6,33.9,33.4,33.75,35.6,29.5,,,32.7,33.05,48.1,49.95,39.35,,
2018-03-06,32.5,29.5,32.0,,31.3,33.0,38.15,38.15,34.0,33.45,33.95,36.1,,,,33.0,33.6,48.25,50.0,39.35,,
2018-03-07,32.5,29.55,32.05,32.5,31.43,33.05,38.25,38.15,34.3,33.65,33.95,36.05,29.8,,,33.0,33.6,48.25,,39.45,,
2018-03-08,33.35,29.95,32.55,32.9,31.9,33.6,38.6,38.4,34.52,33.9,34.45,37.0,30.35,,,33.1,34.15,48.85,,39.75,,
2018-03-09,34.5,30.45,33.0,,32.7,34.1,38.8,,34.8,34.05,34.82,38.05,30.65,,,34.15,34.45,49.0,50.75,39.85,,
2018-03-12,35.0,30.7,33.2,,32.9,34.3,39.2,,34.75,34.3,35.15,40.0,30.8,,,34.9,34.9,49.35,51.05,40.0,39.85,
2018-03-13,34.4,30.6,33.05,,32.6,34.3,39.1,,34.9,34.2,34.8,39.5,,,,34.45,34.65,49.25,,40.0,39.75,40.25
2018-03-14,33.5,29.9,32.5,32.8,32.0,33.85,38.6,38.5,34.45,33.8,34.15,37.3,30.5,,,33.75,34.4,49.05,50.3,39.6,39.45,
2018-03-15,33.65,30.15,32.6,33.1,32.15,34.05,38.85,38.5,34.45,33.95,34.4,38.1,30.45,,,33.95,34.65,49.0,,39.85,,
2018-03-16,33.7,30.0,,33.25,32.05,34.0,38.85,38.45,34.35,33.65,34.25,38.45,,,,34.0,34.5,49.2,,39.7,39.5,
2018-03-19,33.5,29.6,32.15,,31.8,33.58,38.4,,34.0,33.55,34.0,37.85,30.25,,,33.5,34.15,49.1,,39.45,,
2018-03-20,34.25,29.8,32.35,33.0,32.15,34.05,39.0,38.85,34.75,34.2,34.25,38.95,30.6,,,33.95,34.65,49.95,,40.2,,40.3
2018-03-21,35.1,30.75,33.5,33.75,33.3,35.0,40.0,40.0,35.4,34.65,35.0,40.0,31.5,,,35.0,35.65,50.65,51.75,40.5,39.8,
2018-03-22,35.3,31.1,33.6,33.85,33.3,35.35,40.0,39.75,35.15,34.6,34.8,40.15,31.5,,,35.3,35.8,50.9,,40.6,,
2018-03-23,35.25,31.0,33.25,,32.8,35.25,39.9,40.0,35.35,34.7,34.95,39.1,31.7,33.9,,35.0,35.9,50.9,,40.55,39.8,
2018-03-26,34.2,30.3,33.15,,32.65,35.25,40.05,,35.25,34.6,34.7,36.75,31.0,33.95,,34.25,35.95,,,40.35,,
2018-03-27,34.6,30.5,33.75,34.7,32.8,35.8,40.8,40.7,36.1,35.05,35.2,37.05,31.25,,,34.15,36.1,51.35,52.1,40.95,39.7,
2018-03-28,34.6,30.85,33.8,34.5,33.1,35.75,41.0,,35.8,35.2,35.4,37.4,31.45,34.35,,34.5,36.3,51.75,52.3,40.8,40.35,40.4
2018-03-29,35.35,31.7,34.25,35.0,33.55,36.15,41.1,41.0,36.0,35.2,35.65,38.5,32.2,,,,36.65,51.95,52.25,41.15,40.15,
2018-04-03,31.25,34.05,34.75,,36.0,41.05,,31.85,36.35,35.35,35.6,31.75,,,,36.65,51.65,51.93,,41.25,40.15,
2018-04-04,31.7,34.05,34.7,34.15,35.75,40.85,40.65,,36.15,35.1,35.5,32.4,34.4,,,36.4,51.65,,,40.9,,40.85
2018-04-05,31.75,33.95,34.5,,35.85,40.95,40.7,32.2,36.05,35.2,35.49,32.5,,,,36.2,51.8,,32.8,40.9,39.95,
2018-04-06,32.1,34.15,35.0,,36.0,41.05,40.9,32.3,36.3,35.5,35.5,32.6,,,,36.6,,52.1,,41.3,,40.6
2018-04-09,32.1,34.7,35.55,,36.6,41.7,41.5,32.65,37.1,36.35,36.3,33.0,,,,36.95,,,,41.85,40.7,
2018-04-10,31.85,34.75,35.75,35.15,36.55,41.75,41.65,33.4,37.2,36.55,36.65,32.65,35.25,,,37.3,52.15,52.5,33.7,41.95,40.85,
2018-04-11,31.85,34.9,36.1,35.1,36.85,42.05,42.1,33.8,37.65,36.85,37.0,32.9,35.45,,,37.5,,52.95,,42.25,41.3,
2018-04-12,32.0,35.2,36.25,,37.15,42.2,42.2,33.9,37.7,36.9,37.15,33.1,35.55,,,37.8,52.5,53.0,,42.45,41.35,41.4
2018-04-13,32.7,35.85,36.75,,37.75,42.75,42.75,34.3,38.35,37.5,37.7,34.2,36.15,,,38.4,53.0,,,43.0,41.65,41.65
2018-04-16,32.8,36.0,36.9,,38.05,42.8,41.9,34.8,38.35,37.6,37.7,34.4,36.5,,,38.8,53.0,53.95,,43.35,41.35,40.85
2018-04-17,32.55,35.4,36.45,,37.1,41.95,41.9,34.1,37.53,36.83,36.9,33.55,36.25,,,38.3,52.35,,34.65,42.5,41.2,41.15
2018-04-18,32.5,35.45,36.4,,37.0,42.15,42.0,33.95,38.05,37.0,37.1,33.25,35.65,,,37.7,52.45,52.9,,42.85,41.3,
2018-04-19,32.5,35.75,36.85,,37.55,42.5,42.65,34.05,38.0,37.12,37.55,33.35,36.1,,,38.3,52.8,53.25,34.75,43.0,41.6,41.2
2018-04-20,32.3,35.65,,,37.15,42.25,42.2,33.55,37.8,36.71,36.75,32.95,35.95,,,37.7,52.5,,,42.7,41.2,41.2
2018-04-23,32.05,35.4,,35.3,37.2,42.25,,,37.85,36.95,,32.55,35.6,,,37.75,52.95,,,42.9,41.25,
2018-04-24,31.65,35.24,36.4,35.1,37.05,42.2,42.25,,37.85,37.0,36.95,32.1,35.3,,,37.5,,,,42.75,41.0,
2018-04-25,31.6,35.3,36.25,35.3,37.2,42.1,42.0,33.9,38.04,37.1,36.9,31.95,35.4,,34.4,37.55,52.85,53.0,34.45,42.8,,
2018-04-26,31.4,35.75,36.75,35.7,37.66,42.8,42.85,34.45,38.53,37.6,37.45,31.75,35.9,,34.7,38.15,53.35,,,43.25,41.55,41.3
2018-04-27,31.45,35.6,36.95,,37.6,43.0,42.8,,38.75,37.7,,31.7,35.95,,,38.1,53.35,54.4,,43.6,41.5,
2018-04-30,30.95,36.0,37.45,,38.15,43.35,,34.9,39.2,38.0,37.9,31.45,36.1,,35.0,38.55,53.9,55.0,,44.0,,41.55
2018-05-01,35.5,,,,37.85,43.2,,,39.0,38.05,38.2,,,,,38.55,,,,43.8,42.05,
2018-05-02,34.75,37.1,35.25,40.0,37.3,42.55,42.65,34.15,38.45,37.5,37.85,34.95,37.4,34.25,,38.1,53.7,54.5,34.85,43.3,42.0,
2018-05-03,34.6,36.75,35.1,,37.2,42.5,42.5,34.05,38.4,37.2,37.0,34.65,,34.1,,37.6,53.4,54.4,34.6,43.3,41.2,40.85
2018-05-04,34.7,37.05,35.3,39.9,37.45,42.8,42.85,34.4,38.75,37.4,37.2,34.85,37.5,,,37.9,53.6,,,43.65,41.55,41.2
2018-05-07,35.35,37.6,,40.5,38.1,43.5,43.6,,39.45,38.05,37.95,35.25,,,,38.65,54.65,,,44.25,42.0,41.5
2018-05-08,35.35,37.85,36.1,,38.1,43.45,43.7,35.0,39.2,37.9,37.95,36.1,,35.1,,39.0,55.25,,,44.0,42.2,41.5
2018-05-09,36.0,38.1,36.55,41.5,38.65,44.15,44.2,35.5,39.75,38.4,38.05,36.85,,35.4,,39.25,56.0,56.4,36.25,44.8,42.5,41.55
2018-05-10,36.3,38.25,,,38.9,44.35,,35.8,40.0,38.7,38.15,37.2,,35.65,,39.5,56.15,,36.3,45.15,,
2018-05-11,36.8,39.25,,41.7,39.3,45.0,45.0,,40.6,39.05,38.6,37.5,,36.0,,40.0,56.75,,36.75,45.6,43.3,
2018-05-14,37.85,40.5,38.25,42.0,40.0,45.9,45.7,36.8,41.35,39.75,39.15,37.9,40.25,,,40.7,57.5,58.2,36.9,46.25,43.45,42.35
2018-05-15,37.95,40.8,38.2,42.85,40.1,45.9,45.95,37.4,40.95,39.75,39.25,38.2,41.0,37.2,,40.8,57.85,58.8,37.85,46.25,44.05,42.4
2018-05-16,38.15,41.05,38.55,,40.7,46.1,46.0,36.8,41.7,40.25,39.45,38.6,41.5,37.4,,40.55,57.1,58.25,,46.55,43.8,42.55
2018-05-17,38.4,41.35,39.1,43.1,41.6,46.9,46.85,37.7,42.25,40.6,40.2,38.2,42.4,37.85,,42.1,58.8,59.05,38.15,47.35,,42.85
2018-05-18,37.3,40.8,39.3,43.05,41.1,46.6,46.45,37.4,41.7,40.05,39.8,37.4,41.8,38.15,,41.65,,,,46.75,44.0,43.05
2018-05-21,37.4,40.75,,,41.3,47.1,47.0,,42.0,40.3,,37.85,,,,41.6,,,,,,
2018-05-22,38.2,42.3,40.3,44.6,42.4,48.0,48.0,38.5,42.9,41.05,40.6,39.0,,39.0,47.0,42.85,,,,48.0,45.05,43.35
2018-05-23,38.8,42.95,40.65,44.5,42.55,47.95,47.95,38.25,42.9,40.9,40.55,39.25,43.85,39.4,46.9,43.25,59.7,59.95,38.75,47.75,44.9,
2018-05-24,39.3,43.5,40.5,44.5,42.7,47.85,47.85,39.5,42.7,40.75,40.25,39.6,44.5,,47.15,43.3,59.7,59.7,38.9,47.8,44.9,43.4
2018-05-25,38.8,43.25,39.75,43.4,42.2,47.0,47.0,37.4,41.3,39.75,39.65,39.75,44.2,,,42.9,58.8,58.85,37.6,46.7,44.0,
2018-05-28,41.0,44.9,40.2,44.5,43.4,47.4,47.45,37.4,42.15,40.1,39.65,41.8,46.2,39.8,47.05,44.0,59.4,59.4,,47.0,44.0,
2018-05-29,42.85,45.3,42.3,45.0,44.4,48.1,48.2,37.85,42.3,40.15,39.4,43.5,46.75,,47.55,44.75,59.75,59.6,38.6,47.25,,
2018-05-30,43.52,45.5,42.45,45.1,44.4,47.8,47.45,37.7,42.0,39.9,39.15,44.0,46.7,,,44.95,,59.45,38.15,47.0,43.7,
2018-05-31,43.95,45.65,42.6,45.4,43.8,47.05,47.55,,40.7,39.3,38.4,44.7,48.1,,48.1,45.25,59.35,59.4,,45.75,43.0,
2018-06-01,44.3,42.0,44.8,,43.47,46.25,45.85,36.1,40.4,37.91,37.25,45.9,,,,43.62,58.55,,36.35,44.85,,
2018-06-04,46.85,44.25,46.5,,45.7,47.55,47.2,37.0,41.3,39.1,38.1,47.5,40.8,48.75,,45.75,60.0,58.75,36.9,46.2,,
2018-06-05,45.75,43.5,46.1,46.2,44.95,47.15,47.05,37.65,40.9,39.07,37.75,46.75,41.0,49.3,,45.3,59.9,,36.9,46.0,43.4,41.5
2018-06-06,44.3,43.15,45.75,45.95,44.4,46.75,46.45,36.7,40.85,38.8,37.55,45.15,39.9,48.3,,44.45,58.55,58.3,,45.55,,
2018-06-07,45.0,43.4,45.75,46.05,44.8,47.2,46.8,36.9,41.4,38.95,37.7,45.85,40.25,48.3,,44.6,59.0,58.65,,45.8,,
2018-06-08,45.3,43.45,46.0,,44.9,47.5,47.2,37.05,41.5,39.0,37.75,45.95,,,,44.9,59.25,,,46.3,42.4,
2018-06-11,43.85,42.8,45.1,,43.85,46.9,46.4,36.65,41.1,38.75,37.65,44.85,,,,44.0,59.0,,36.1,45.6,,
2018-06-12,44.65,43.6,45.75,,44.67,48.25,47.75,37.5,42.0,39.4,37.95,45.5,40.25,47.8,,44.45,59.5,58.65,,46.55,,
2018-06-13,44.45,43.8,45.95,,44.75,48.65,48.0,38.0,42.1,39.85,38.65,45.75,40.55,,,44.7,60.4,59.3,37.2,46.8,,40.9
2018-06-14,44.45,44.1,46.0,47.25,44.75,48.9,48.3,37.9,41.75,39.95,38.7,46.2,41.0,48.2,,45.2,61.65,60.6,37.25,46.95,43.25,
2018-06-15,44.45,43.9,46.05,,44.8,48.6,48.1,37.35,41.6,39.6,38.75,46.35,,48.3,,45.1,60.6,,37.05,46.2,,
2018-06-18,44.65,44.4,47.0,,45.15,49.4,48.45,37.65,41.95,39.9,38.95,46.95,42.2,50.2,,46.6,62.0,60.3,,47.0,43.55,
2018-06-19,45.35,44.65,47.05,,45.5,48.85,48.2,37.25,41.5,39.55,38.65,47.4,42.8,50.7,59.0,47.1,62.5,60.5,37.4,46.6,,
2018-06-20,44.5,44.3,46.5,,45.08,48.25,47.2,36.55,41.1,39.05,38.0,46.6,42.45,50.4,,46.75,62.1,59.55,,45.9,43.0,41.0
2018-06-21,44.2,43.8,46.25,47.0,44.7,48.0,47.1,36.25,40.9,38.9,37.7,46.2,42.2,49.75,,45.6,59.75,59.0,36.3,45.75,42.85,40.55
2018-06-22,45.05,43.85,46.15,,45.1,48.05,47.0,,41.1,39.2,38.1,47.1,42.55,,,46.35,60.45,58.7,,46.1,,
2018-06-25,44.55,44.1,46.25,,45.0,48.3,47.2,,41.4,39.2,38.1,46.65,42.75,50.0,,46.25,,,,46.2,,
2018-06-26,44.15,43.8,46.3,,44.7,48.1,47.25,37.05,41.65,39.5,38.15,45.55,42.25,,,45.9,60.4,,,46.25,43.2,41.1
2018-06-27,44.9,44.45,46.75,47.25,45.3,48.75,48.0,37.95,42.65,40.55,39.0,46.1,43.1,50.5,,46.4,61.25,59.45,,47.45,,
2018-06-28,45.85,45.42,47.4,,46.0,49.25,48.4,38.5,42.8,40.8,39.5,47.05,44.0,51.4,,47.4,61.55,59.75,38.5,47.8,44.4,41.9
2018-06-29,46.55,45.9,47.65,48.0,46.95,49.5,48.6,,43.25,41.1,40.05,47.6,44.35,51.7,,47.7,61.6,,,48.1,44.7,42.2
2018-07-02,46.05,48.25,48.75,,50.1,49.0,39.15,40.5,43.5,41.6,40.75,44.4,52.5,,,62.0,61.05,,40.55,48.65,,
2018-07-03,45.85,48.45,48.85,,50.1,49.05,39.35,40.5,43.65,41.7,40.75,45.6,52.25,,,,61.0,39.4,,48.9,45.45,42.65
2018-07-04,46.4,48.5,,,50.1,49.15,39.35,40.55,44.1,41.7,40.65,45.45,52.25,,,61.75,60.35,39.45,40.55,48.8,45.2,42.7
2018-07-05,46.6,48.7,49.4,53.95,50.6,49.7,,,44.2,41.9,40.65,45.35,52.5,,,63.2,61.5,,,49.25,45.5,42.75
2018-07-06,46.25,48.45,,,50.55,49.4,39.45,40.7,44.1,41.85,40.65,,,,,63.25,61.5,,,49.25,,
2018-07-09,47.0,49.05,50.6,,51.5,50.45,40.1,41.2,44.9,42.25,41.15,45.85,52.65,,,64.2,62.3,,,50.0,45.85,43.05
2018-07-10,47.6,50.1,51.05,,51.75,50.75,40.45,42.1,45.15,42.3,41.25,46.0,53.1,63.3,,64.75,62.5,,,50.4,46.15,43.4
2018-07-11,48.0,50.65,51.1,,52.0,50.95,40.3,42.2,45.3,42.3,41.3,47.0,53.5,63.25,,64.6,62.4,,42.0,50.45,46.2,43.4
2018-07-12,47.3,49.75,50.6,,50.8,49.9,,41.5,44.15,41.8,40.75,46.1,52.85,62.5,,63.3,61.9,40.0,41.75,49.45,45.75,43.0
2018-07-13,47.9,49.65,50.05,,50.5,49.5,38.8,40.95,44.0,41.35,40.25,46.25,,62.0,,63.2,61.0,,,49.1,45.45,42.8
2018-07-16,49.0,49.95,50.7,,50.75,49.4,,40.95,43.6,41.3,,47.15,53.1,62.0,,63.2,,,40.85,48.75,45.4,
2018-07-17,49.0,50.1,50.25,,50.1,48.85,38.45,40.0,43.4,41.15,40.05,47.05,52.55,61.75,63.0,,60.4,,,48.45,44.95,42.5
2018-07-18,50.35,50.3,50.75,,51.35,49.5,38.85,40.95,44.6,41.8,40.35,48.45,53.0,62.1,62.8,63.35,61.0,,,49.3,45.55,
2018-07-19,51.15,50.65,51.35,,51.9,50.25,39.8,41.9,44.7,42.2,40.65,49.65,53.45,,63.0,63.5,,39.4,,49.95,45.85,43.05
2018-07-20,50.9,50.35,51.0,,51.0,50.0,39.65,41.8,44.35,41.55,40.3,49.55,52.8,,,63.4,,,,49.15,45.5,
2018-07-23,51.7,51.2,51.25,,51.65,50.7,39.7,41.92,45.05,42.25,40.5,50.25,53.5,,,63.5,,,,49.75,,
2018-07-24,52.65,52.3,52.1,54.7,51.8,50.75,40.15,42.2,45.1,42.2,40.45,51.8,54.9,62.0,,63.9,,,,50.0,45.85,
2018-07-25,54.35,53.2,52.75,54.7,52.4,50.85,40.15,,45.15,41.95,40.3,55.0,55.9,62.35,,64.35,61.6,40.3,,50.05,,42.9
2018-07-26,51.35,50.95,51.6,,51.5,49.8,39.4,41.6,44.6,41.5,39.85,51.95,53.5,61.75,,63.3,,39.75,,49.4,45.45,42.8
2018-07-27,49.75,49.95,50.75,,50.85,49.3,39.45,41.4,44.05,41.35,39.95,50.0,52.65,,65.75,63.2,60.45,,,49.1,,42.9
2018-07-30,50.85,49.4,50.6,,51.0,49.2,39.25,40.95,44.0,41.35,,51.4,52.65,,,63.15,60.35,39.6,,49.0,,42.8
2018-07-31,51.3,49.35,50.55,,50.75,48.75,39.15,40.8,44.0,41.4,40.0,52.1,52.7,60.0,,62.9,60.25,,40.7,48.8,45.15,42.7
2018-08-01,49.45,50.5,,48.75,50.95,48.93,39.75,,44.05,41.4,40.25,53.05,60.1,,63.5,63.0,60.1,39.65,40.95,48.9,,
2018-08-02,49.25,50.1,,,50.45,48.8,39.55,40.75,44.0,41.25,40.0,52.25,,,,62.4,59.85,,,48.8,45.2,
2018-08-03,50.1,,,48.65,50.9,49.1,,41.0,44.35,41.5,40.45,53.0,,,,63.0,60.0,,40.9,48.9,,
2018-08-06,50.4,50.9,,,51.2,49.75,40.35,41.6,44.7,41.9,41.15,53.3,,,,,60.15,40.65,,49.3,,
2018-08-07,50.6,51.2,54.0,49.3,51.4,50.0,,41.5,44.8,41.95,41.2,53.3,59.5,,,63.0,60.25,,41.5,49.65,,
2018-08-08,49.95,50.6,53.65,49.2,50.9,49.85,,41.4,44.55,42.0,41.2,52.0,58.9,,,62.65,59.9,,,49.2,,
2018-08-09,50.6,51.0,,,51.1,50.0,,,44.85,42.0,41.4,52.7,58.9,,,62.75,60.5,,41.4,49.35,45.6,
2018-08-10,51.05,51.05,,48.75,51.15,50.15,40.85,41.7,45.25,42.25,41.6,52.7,,,,62.85,,40.5,41.5,49.65,,
2018-08-13,52.15,52.55,54.0,50.0,52.35,51.25,41.7,42.5,46.1,43.15,42.15,54.15,,,,,,41.35,42.15,50.4,46.75,
2018-08-14,52.45,53.45,54.75,50.2,52.75,51.8,42.1,42.85,46.45,43.6,42.2,54.35,60.9,,64.0,64.1,,41.8,42.3,50.6,,44.4
2018-08-15,52.6,53.55,,50.05,52.95,51.85,42.2,42.85,46.15,43.7,42.35,54.25,61.3,,,64.5,,,,,,
2018-08-16,53.2,54.6,56.15,49.9,53.35,52.1,42.1,42.95,46.45,43.85,42.25,55.1,62.05,,64.75,65.1,62.15,42.25,42.7,50.9,47.55,
2018-08-17,54.7,55.7,56.3,50.3,54.4,52.8,42.3,43.2,47.02,44.22,42.5,56.6,63.0,69.0,65.6,66.0,63.0,,,51.6,,
2018-08-20,55.5,55.95,56.8,50.0,54.4,53.05,42.55,43.4,47.25,44.0,42.85,58.2,64.8,,,66.0,63.5,,43.4,52.15,,
2018-08-21,56.6,56.6,57.7,51.0,55.0,53.7,43.15,43.95,47.45,44.5,43.05,60.0,67.05,,66.35,67.7,65.0,,,52.6,48.5,45.5
2018-08-22,56.8,57.35,58.5,51.05,55.4,54.2,,44.3,48.0,44.8,43.9,60.4,67.8,,67.25,68.65,66.0,43.6,44.2,53.1,48.7,
2018-08-23,56.5,57.73,59.5,51.75,56.2,54.85,44.6,45.0,48.85,45.7,44.55,61.2,69.85,,,70.85,66.85,43.75,45.1,53.95,,
2018-08-24,56.65,57.85,59.75,,56.6,55.4,44.25,45.2,49.2,45.65,44.85,62.0,70.25,,68.35,70.75,66.6,44.5,45.2,54.05,,
2018-08-27,58.2,59.1,60.55,52.25,57.6,56.45,,,50.15,46.6,45.65,63.2,71.5,,,72.4,68.7,,,55.15,,
2018-08-28,58.3,59.3,60.5,52.75,57.15,56.35,45.4,46.3,49.65,46.2,45.4,63.1,70.75,74.0,,71.7,68.85,45.7,46.45,55.4,50.55,
2018-08-29,59.6,60.2,62.0,53.0,58.3,57.0,45.7,46.2,50.4,46.5,45.45,64.0,72.2,,,73.45,69.5,45.5,46.35,55.6,50.75,
2018-08-30,60.3,61.1,63.45,,59.35,58.0,46.4,47.15,50.65,46.75,45.8,65.95,73.2,,,74.1,70.25,46.2,,56.7,,48.0
2018-08-31,59.55,59.9,63.35,54.5,58.8,58.1,45.8,46.5,50.45,46.4,45.25,64.51,73.0,79.25,72.75,74.5,70.25,46.2,,56.6,,
2018-09-03,57.7,61.2,52.5,,57.2,56.5,45.0,45.95,50.0,46.1,44.4,67.4,75.5,,,70.3,67.55,,,55.25,50.0,47.15
2018-09-04,58.15,62.05,54.0,,58.0,57.8,46.15,46.95,50.7,46.6,44.95,68.2,76.25,,74.0,71.7,69.25,,47.2,56.05,50.7,
2018-09-05,58.05,62.1,54.5,,58.25,58.25,,47.4,51.6,47.05,45.15,68.15,77.25,73.25,74.5,72.9,70.0,,,56.8,50.65,
2018-09-06,59.1,62.75,56.35,,59.7,60.25,47.55,48.6,52.8,48.1,45.8,68.0,78.2,75.0,,73.8,72.25,47.5,,58.25,52.0,
2018-09-07,59.7,63.8,58.75,,60.5,61.65,49.1,49.7,54.05,49.1,46.75,69.1,80.75,,,76.5,75.75,,49.5,59.9,53.0,49.05
2018-09-10,62.15,65.85,60.35,,62.75,64.35,52.25,53.75,57.5,52.4,49.5,72.25,81.75,83.0,,78.65,77.7,,,63.0,54.25,51.0
2018-09-11,62.0,65.25,59.98,,62.8,63.5,51.7,53.1,57.0,51.95,49.5,71.15,82.0,81.85,,78.0,77.75,,52.75,62.75,55.4,
2018-09-12,60.8,63.8,58.75,,61.0,61.2,50.8,52.3,54.7,50.2,48.4,68.7,80.4,80.5,,76.5,76.0,,,60.8,,50.85
2018-09-13,57.4,60.25,55.75,,57.3,57.25,47.4,48.4,50.9,46.3,46.1,67.3,76.0,76.0,,73.25,73.6,,50.35,57.1,,
2018-09-14,59.25,61.4,54.5,,59.0,56.75,46.25,45.75,51.6,47.0,44.8,66.3,77.5,76.9,,73.5,71.75,,,56.75,50.55,
2018-09-17,60.65,65.0,56.8,,61.0,59.95,48.0,,53.15,49.2,47.1,68.85,79.7,80.0,81.25,75.75,74.8,,49.5,59.4,52.9,
2018-09-18,59.65,64.55,56.4,,59.9,59.5,47.6,48.65,52.5,48.6,46.4,68.4,78.2,78.5,,75.1,74.15,,49.3,58.7,,
2018-09-19,61.2,65.85,57.0,,61.7,61.3,48.05,48.5,54.15,49.2,46.4,70.5,80.25,80.25,,76.75,75.25,48.1,49.0,60.0,52.5,49.0
2018-09-20,61.8,67.35,59.0,,62.4,62.9,50.3,51.3,54.1,50.7,48.2,72.5,82.85,81.15,,79.05,77.0,50.3,50.55,61.35,53.9,
2018-09-21,61.45,68.0,58.55,,62.75,62.65,49.1,49.85,54.95,50.0,47.85,73.25,84.5,83.4,,80.0,76.75,,,60.75,,
2018-09-24,62.7,69.75,60.2,,64.0,64.15,50.35,50.9,55.95,51.1,48.8,73.25,88.25,84.75,,82.5,79.6,50.4,,62.3,54.3,
2018-09-25,61.5,69.15,58.65,,63.0,62.8,49.4,50.4,54.55,49.75,48.05,71.75,85.75,84.0,,80.2,77.25,49.45,,61.5,,
2018-09-26,58.8,65.1,54.9,,59.55,60.75,48.0,48.35,52.85,48.8,47.3,69.5,81.5,77.5,,76.85,74.5,48.0,,59.05,52.3,
2018-09-27,56.7,63.65,53.4,,58.0,59.6,48.25,48.6,52.7,49.7,47.75,68.0,78.5,76.75,,74.65,74.25,48.1,48.6,59.4,52.6,
2018-09-28,56.0,63.2,55.25,,58.0,60.7,47.95,49.25,54.05,49.85,48.25,68.4,79.0,76.75,,74.25,,,49.3,59.25,,
2018-10-01,63.15,55.15,64.75,,60.9,49.0,49.9,57.0,54.65,50.6,48.6,76.0,74.5,,,73.5,49.1,49.8,66.5,59.45,,50.5
2018-10-02,63.7,56.15,65.25,,61.2,50.05,50.5,57.5,54.5,50.75,49.2,76.5,75.7,,,72.75,50.0,50.35,67.0,60.25,53.76,
2018-10-03,63.5,55.6,,,61.65,49.75,50.35,57.5,55.05,51.2,49.1,78.15,75.4,,,73.6,49.85,,66.75,60.2,,
2018-10-04,63.25,56.4,,65.5,61.8,50.55,51.0,57.9,55.5,51.9,49.75,78.0,75.75,,,73.95,50.3,51.2,67.0,60.6,54.7,51.4
2018-10-05,63.25,56.45,,,62.45,50.5,51.5,58.5,56.3,53.4,50.1,77.25,75.25,,,74.1,50.85,51.3,67.5,60.9,55.5,
2018-10-08,61.85,55.7,,,61.4,51.3,51.93,59.45,55.65,53.15,51.25,75.0,73.5,,77.75,73.2,51.6,52.45,67.5,60.5,57.0,53.0
2018-10-09,60.0,54.4,64.1,,59.55,49.75,50.25,58.1,54.1,51.75,49.8,71.4,71.5,,,71.75,,51.35,66.8,59.0,55.7,
2018-10-10,59.35,54.4,,,58.1,48.6,48.8,55.6,51.9,50.0,48.85,74.75,70.7,76.0,,70.4,,48.4,63.6,57.15,54.5,
2018-10-11,58.85,52.85,,,57.8,46.85,47.25,53.25,52.0,49.5,47.4,74.25,69.5,,,69.0,,46.65,62.45,56.4,52.25,
2018-10-12,59.7,53.85,,,59.35,,48.7,55.3,53.25,50.65,48.9,75.5,69.75,75.6,75.3,70.0,48.55,48.4,63.6,57.25,53.85,
2018-10-15,58.4,54.75,,,58.25,48.65,48.7,54.75,52.4,50.15,48.55,78.5,70.5,,,69.55,47.95,48.0,63.3,57.25,53.3,
